order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b
655,7.389370166,7.000799327,7.329755238,7.262791563,6.772295249,7.204494821,7.321491575,6.74206678,6.922085857,6.961619368,7.160053992,7.297567033,7.400932816,6.977098336,7.225318749
656,6.978677377,6.77001306,6.878308482,6.943183174,7.079255962,7.321926871,7.329294244,7.26466413,7.275447223,7.261177391,7.254347162,7.076008652,6.903376355,7.077300891,6.753611951
657,7.008812027,6.748561757,7.060953231,6.887265657,7.168422405,6.83290741,7.174344111,6.747558104,7.324346937,6.964335523,7.278378415,7.144876635,6.941286444,6.967780065,6.77215889
658,7.166270028,7.145321856,7.297074647,6.976611186,7.002663488,6.883581169,7.39839589,7.204039354,6.70944868,7.241916456,7.053442931,7.018313081,7.356700763,6.890326911,6.924587986
659,7.414852156,7.114185006,7.000407357,7.153140497,6.975392846,7.045449353,7.141751372,7.124087025,7.31770471,6.84225247,6.705119673,7.247166722,7.394215129,7.030005516,7.296323566
660,7.3515236,7.249858195,7.046649512,7.176046412,6.944636003,6.758697034,7.272890902,6.687852576,6.815984576,7.015086893,7.336186597,7.355005645,6.996719226,6.998659918,6.98832763
661,7.263635657,6.891988006,7.095620248,6.88964194,6.927623651,7.122916177,6.822678093,7.054088087,7.362488685,7.389515423,7.275476483,7.237649774,7.374871552,6.954100215,6.898415925
662,7.196373053,6.888206773,6.750320845,6.921727745,6.93495874,6.957415794,6.930585597,6.92180126,6.977091532,6.969784453,7.002900873,7.23856194,7.317486491,6.873622438,7.166375249
663,6.949681166,7.04007485,7.316652976,7.188785573,7.306844939,6.912219813,7.073076504,7.240341019,6.860899762,7.416685191,7.216510209,7.111565605,7.405216518,6.838716679,7.072584163
664,7.303797885,7.137446434,7.329743303,7.364489602,6.750821211,7.272943949,7.18744433,7.013330647,7.266091581,7.243245178,6.738313736,7.02799793,6.991889486,7.370128779,7.332771168
665,7.326614904,6.893149057,6.872494403,6.857750016,7.217013697,7.033502722,7.179198637,7.128859917,6.705995246,7.211764143,6.922963813,7.044335598,7.422913914,7.270371496,7.359729447
666,7.409018141,7.169892451,6.874390296,6.916381698,6.844902403,7.204285745,7.402352379,7.221556329,6.959988703,7.282805723,6.92560595,7.003733043,7.308435484,7.330814144,6.971995741
667,7.011063904,6.950339697,7.138557623,6.959989032,7.192924205,7.09175584,7.323437717,6.732273054,7.279848901,7.327647338,7.014697834,7.183398714,7.036454221,7.055337955,6.932978367
668,7.396638204,7.119223576,7.009139106,7.383237061,7.238697097,6.743645016,7.154208813,6.862374062,7.359078656,7.375325092,6.843353121,7.172370302,6.895024232,6.865905161,7.314306112
669,6.922636746,7.151942636,7.119029232,6.995850282,6.806405973,7.265223478,7.257809713,6.704771806,6.976255007,7.316111506,7.191820098,7.014191106,7.310517052,6.714686628,6.900382752
670,7.215891598,7.127270111,6.709758891,6.971798707,7.038038277,6.741021228,7.419268975,6.908165151,6.733981518,6.888088651,7.291310079,7.263822492,7.363013973,7.141540149,7.077336872
671,7.045283774,6.762138079,6.809794953,7.399991565,6.701041863,7.274321211,6.75493661,6.817109823,7.295723271,6.982973262,7.206950344,7.213997373,7.304891765,7.227163684,7.203131109
672,6.813238786,6.955095737,7.368035488,6.867011337,7.053917075,7.158453293,6.795326103,6.761098828,6.828752285,7.188657272,7.220319342,6.955896803,7.099545936,7.090100775,7.293677826
673,7.142611128,7.276619764,6.964751219,7.209612517,7.22321305,7.282336371,6.895605933,6.922790786,6.787457028,6.969487236,7.177146116,7.172426129,7.383361501,7.226882149,6.870053368
674,7.220013393,6.967020556,7.328156703,7.31735907,7.004803385,6.727066449,7.268377137,7.356799218,7.097046339,7.012608773,7.368113161,7.29122657,7.066491075,7.273920741,7.352671026
675,6.96969321,6.820840073,7.222710716,6.903521548,7.253135524,7.011911935,7.199895888,7.331274547,6.811824349,6.820834129,6.813192528,6.795176204,7.071203762,7.33663976,7.031048006
676,7.072270803,6.99837427,7.134316869,7.404400325,7.098643464,6.982996311,7.405749493,6.819879983,7.331593768,6.98300744,6.790296802,7.073064458,7.076095482,6.880383204,6.89051494
677,7.27337044,7.384592338,6.943182905,6.917688018,7.205569541,7.111299685,7.136769473,7.019263475,6.75523851,7.024524547,7.090998808,6.768008848,7.188891628,6.978254203,7.003277702
678,7.125706551,7.296891274,6.998620669,7.346873284,7.376498912,7.314625907,7.060868762,6.825604324,7.396961621,7.309638586,7.252971705,7.008824255,6.86043857,7.351606879,6.844048853
679,6.964586855,7.147573357,7.141456353,7.256458456,7.269712009,6.79126591,7.219849628,7.307390085,6.76723119,6.811552677,6.914108104,6.993724519,7.113515296,7.305601876,7.192000354
680,7.231370416,6.974538851,6.857966819,6.836151257,7.190197401,7.310345216,7.04966462,6.78930289,6.900467186,7.068784798,6.931199122,7.074090023,6.883431501,6.825814373,7.142449388
681,7.299646359,7.0120385,7.076508948,7.049414075,7.289726272,6.911644215,6.8968905,6.824897259,6.911720779,6.831490038,7.263027047,7.244496597,7.249964924,7.266269688,7.243029751
682,7.07255551,7.019484896,7.071006628,7.277693543,7.008082291,7.107639228,7.400233315,7.188111888,7.153133652,7.345305277,7.051717946,7.130685134,7.388480864,7.38008892,7.136611764
683,7.187786219,7.326176304,7.228080355,7.414881312,6.976975574,7.384174474,6.964770332,7.230299315,7.097253721,6.920704052,6.900614218,7.128722595,6.851022902,7.219832909,6.759954427
684,7.11023146,7.070322665,6.772034948,6.802419793,6.920218772,7.09668758,6.900332114,6.775268605,7.215386674,6.901938188,7.351118848,7.056727304,7.131467044,7.248909917,6.794717309
685,7.391580469,6.73844405,7.254749122,7.193713791,7.253645015,7.080027641,7.267619661,7.339114986,7.268401644,6.938168356,7.289182141,7.31248469,7.366734029,7.080266104,7.153331943
686,7.242143872,7.287529507,6.754836207,7.321874433,7.333860443,7.177984275,6.987942598,6.894104668,6.843275236,7.169030808,7.128585089,7.32030648,7.169210129,7.014295462,6.783330963
687,6.884594768,7.25499934,6.934067971,7.300912207,6.918064157,7.139196142,7.273781624,6.85922086,6.994204415,6.816726926,7.367007861,7.279899476,7.192824702,7.392573372,7.243901896
688,6.794485516,7.382161013,7.171750635,7.137645043,6.916148506,7.338571789,7.39567941,6.820515917,6.913475326,7.208405605,7.060290827,6.866663399,6.919200899,7.280446636,6.842266662
689,6.880615078,7.08703303,6.81972343,6.992871286,7.135559054,7.279813476,7.127873274,6.917026085,7.206780897,7.400772916,6.730453645,6.865611837,7.287630477,7.221382672,7.320025327
690,7.387353018,7.164837459,6.758550487,7.255539441,6.847981392,7.112109993,7.327420381,7.304964086,6.803916629,7.405072167,6.787528628,7.286595837,7.211186418,7.339385339,7.188837522
691,7.045374511,7.183606497,6.737093851,7.445605644,7.246136168,7.242691682,6.791539473,7.202487238,6.915196462,7.428303483,7.091418219,6.926844401,7.219224728,7.165387832,7.352947488
692,7.232622925,6.872899984,6.832250631,7.02916244,7.193080699,6.968046736,7.444785536,7.1637987,7.336796374,6.800783131,6.973765118,6.891925714,7.23294495,7.166439073,6.927945742
693,6.889587531,7.274289562,7.247617038,6.822342528,6.99407189,7.060073026,6.948616396,7.131158467,6.927214058,7.301905418,6.858694368,7.148154009,6.988542735,7.093932446,7.248801015
694,7.29560704,7.187554974,6.933493108,7.020190001,7.411054025,7.362128423,6.968980507,7.015340691,7.127919165,7.259924205,6.893981275,7.345760585,6.890450624,7.285424563,7.325922916
695,7.041340566,7.199302747,6.987040511,7.329249839,7.217687477,6.82885977,6.983165089,7.235480077,7.346301046,7.005360842,7.236560584,7.416774262,7.342521094,7.373231891,7.240305338
696,7.101958223,7.144391536,7.055702231,7.276835074,7.047562073,7.041081848,6.979719157,7.413055376,7.260010378,7.255091817,7.35911859,7.038310353,7.206477599,7.10995914,7.422940341
697,6.867744651,7.009680737,7.078317499,7.299017812,6.736637747,7.296740438,7.233862697,7.120064177,7.285279231,7.419712758,6.916604745,6.85238528,7.265199028,7.26218548,6.96857639
698,7.4529668,7.42871637,7.399940666,7.422717758,6.953206899,7.250283077,6.971354802,7.31012593,7.355200506,7.098795357,6.818053875,7.352070744,7.299063899,6.758383471,7.062062262
699,7.337844157,7.357231112,7.426148411,7.217688673,7.380022449,7.339639688,6.950675626,7.391800374,7.390578301,7.462185459,7.189253417,6.875824453,7.195325271,6.939853203,6.764473121
700,7.267646637,7.057955319,7.081991829,7.467749497,6.814158971,6.836235468,7.050421839,7.371663949,7.200331286,6.843143256,7.023490701,6.788056937,7.178533707,6.919353326,7.172389998
701,6.934082831,7.239778565,7.359225,7.141097838,7.276604291,7.039918031,6.839052116,7.305453894,7.292679442,7.373833823,7.350999887,7.302647105,7.395927027,7.038442858,7.379186002
702,7.375630867,7.022059333,7.3700095,6.834967368,7.201733764,7.293482098,7.444534544,6.991107739,7.174070789,7.201202627,7.075345575,6.945433822,6.965091871,7.23291835,7.198292084
703,7.289143264,6.945751518,7.288989861,7.390409025,6.986341679,7.293523334,7.298312273,7.089378372,6.972870848,7.400335654,7.272311533,7.030371796,6.921534496,7.153784556,7.216733849
704,7.309840341,7.421473468,7.213215922,7.025841705,7.251280389,6.898970571,6.864748119,7.236674453,7.402449798,6.866450582,7.130327329,7.143183755,7.090198755,6.877556902,7.157990954
705,7.27330514,7.064205053,7.325725475,7.33068812,7.101564108,7.343602438,6.912714971,6.84283913,6.994917186,7.145814493,7.33731306,7.265498659,7.173105754,7.197528192,6.988420794
706,6.93129208,7.335156389,7.162623591,7.149417276,6.773695487,7.184110005,7.168053695,6.891317434,7.357716183,6.877011373,7.421381682,7.007165439,7.321005282,7.109708098,6.784242258
707,7.424646528,7.412865267,6.89185593,7.090994034,7.405807983,7.14655301,7.027717003,7.347919635,7.396044856,7.19216926,6.774065943,7.126169503,7.061509958,6.989289851,6.921389972
708,7.419532418,7.11245957,7.141028457,6.865041277,7.378121246,7.179581953,7.133880751,7.064476713,6.916094405,7.427752716,6.952860948,7.026544853,7.437823706,6.917505919,7.326826527
709,6.876916102,7.443400786,7.103688902,7.030985931,7.366011641,7.348204783,7.350706047,6.816607109,7.304745537,7.40106966,7.216575647,7.024892096,7.438232647,7.337163532,6.776701187
710,6.877186293,6.904169449,6.839787558,7.451994989,6.940687211,7.335406232,7.12325229,7.382198457,7.29399509,7.285007902,7.268752835,7.391098819,7.35897914,7.025801099,7.190066297
711,7.380427622,7.049725632,7.366749329,7.101197135,7.421043348,7.342458634,6.943698594,7.437866193,7.245054802,7.353159771,7.378657195,7.266298198,7.324330256,7.232797646,6.807406848
712,6.910349291,7.079367183,7.431409222,7.028195036,7.293313033,7.171028962,7.27263657,6.889668697,7.192145817,7.018484382,7.143819659,6.893287979,7.241430511,7.364498991,7.253177751
713,6.845675227,6.809403121,7.111765733,7.260658973,6.796126968,7.272773143,6.925143513,7.007712939,7.163432276,7.366561897,7.140566319,6.985108495,7.338379591,7.279205848,7.373157524
714,7.34633942,7.021110866,7.209349717,7.441749913,6.871998646,7.120446363,7.039257063,7.247272822,7.154643438,6.833944425,7.145303608,7.062127471,7.416580999,6.955630043,6.852568897
715,7.459051952,6.897418238,7.148485784,7.116111604,6.916926357,6.94797262,7.353065802,7.273818092,7.360219727,7.260803628,6.880503447,6.99764309,7.405793482,7.050280607,7.211227018
716,6.845602544,7.316915523,7.046579804,7.454922389,7.413760562,6.787047156,7.433369371,7.087293134,6.94070057,7.348006222,7.307861873,7.420112644,7.415882914,6.991855954,7.221549586
717,6.990586956,6.870237661,7.052759106,7.447907535,7.427983661,6.798644388,7.38339904,6.930911506,6.906465792,7.40725479,6.968852558,7.321431072,6.903346645,7.029734574,6.810123639
718,7.392584084,7.150481784,6.937708389,7.414499165,7.438133897,7.450016671,7.388403616,7.137383148,6.901989734,7.03823392,7.2308533,7.170539473,7.324015752,7.351661538,7.394802762
719,7.210756522,6.8171233,6.925130848,7.114050263,7.212633379,7.272519834,7.32844241,6.871798085,7.255694269,6.964109871,7.39410135,6.935757568,7.424223417,7.162611891,7.385319021
720,7.416784286,7.23204787,6.789991947,7.447827075,7.352579552,7.008643988,7.222523323,7.283811491,6.895069106,7.307762115,7.06069803,7.392221652,7.183285418,7.10731176,7.096673899
721,6.991352361,6.776018848,6.86735443,7.353033411,7.285854758,7.265727376,7.131567267,6.825631588,7.338859031,7.222440104,6.907814581,7.458207876,7.317436253,7.397890783,7.458806153
722,7.163597136,7.292662596,7.312043719,7.018645582,7.330103575,7.235319017,7.166738973,6.958341745,7.336011308,6.892243237,7.422562767,7.08973248,6.888270523,6.829419457,7.422265166
723,7.468396549,7.356605988,7.440771855,6.876847229,7.330673863,7.407400064,7.288389198,7.160946973,6.839333803,6.927367007,7.031642984,7.012414218,7.125492945,7.381155817,7.036891678
724,7.208248689,7.230670126,7.449989965,6.929775665,6.770572032,7.108697536,7.236459767,7.19682157,7.447462058,6.862278186,6.908968728,6.783973462,6.914367062,7.370184588,7.198625752
725,6.996441356,7.309798609,6.777029302,7.368366803,7.197849577,7.179538222,7.386887976,7.245762849,7.243579342,7.506012803,7.232969317,6.965441297,7.193236529,7.389156912,7.353597741
726,7.363146408,7.066708788,7.340152767,7.146132313,7.418493587,7.431933674,7.319676947,7.44906308,7.352208156,7.353946175,7.058688703,7.304059421,7.026918779,7.418719318,7.174006179
727,7.30342343,7.189275873,7.388010594,7.077425497,7.405306153,7.381279573,7.266990943,7.325545997,6.94764179,7.206889224,7.251388442,7.129914427,7.045689501,6.829407257,6.884509624
728,6.925005985,7.173460193,7.221215393,7.06266398,6.797609509,6.820012466,7.230203093,7.1236162,6.925823185,7.217192494,6.976277731,7.255412393,6.965622414,7.287155467,7.347386028
729,7.143967302,6.964431541,7.362803993,7.270672823,7.158769531,7.155023803,7.028039371,7.194943496,7.051572638,7.283515478,7.137898954,7.191526865,7.39247427,7.380254114,7.45724166
730,7.234340822,7.029699071,7.298923924,7.455180746,7.35790134,7.070519733,6.963823506,7.462317586,7.2227817,7.204212059,7.335171849,7.090720484,7.402326268,7.12028142,7.261879678
731,7.306488223,7.155452057,6.871375639,7.434294273,7.044549987,7.036803595,6.992791254,7.371106412,6.857160909,7.0425514,7.135099154,7.014715582,7.134616902,7.023565177,7.419072151
732,7.04711293,7.275024374,7.069600369,7.441172495,7.447610665,7.19726389,7.369852256,7.332101131,7.133511895,7.104658568,6.990981283,7.047022709,7.324539268,7.275712835,7.467105832
733,7.244821817,7.046344966,7.007889624,7.137305115,7.223014821,7.017249431,7.485853978,7.20333741,7.248548902,6.903067498,6.999717935,7.34119958,7.312722842,7.096566936,7.282474962
734,7.511384774,6.889618761,7.265938179,7.421527189,6.812102168,7.365600541,6.97480237,7.294000397,7.209863711,7.466647092,6.978045795,7.358915472,7.323850254,7.189600627,7.246345046
735,7.284547443,7.194069757,7.468388066,7.234551372,7.387650563,7.158110093,6.855864257,7.360217873,7.279536601,7.348962428,6.940572833,7.445898057,7.284499514,7.362680881,7.253359889
736,7.097862609,7.049789635,7.437359543,7.133131005,7.394059799,7.451087782,7.472160602,7.095800968,7.334267893,7.26766058,7.332576992,7.270080379,7.346388124,7.476700146,7.215192266
737,7.224545273,7.089862736,7.178898541,7.438985705,7.050764692,7.481172423,7.354537394,7.413117556,6.83157437,7.162463752,6.835041261,7.173941763,7.090903181,7.417868296,7.329124772
738,7.50598297,7.298453918,7.447331626,7.050398609,6.795917618,7.096392344,7.33932637,7.404457043,6.872026329,7.312518891,7.434698397,7.231648708,7.205200896,7.106880899,7.352659944
739,6.964202739,7.147102832,7.236117596,7.289332905,7.226467706,7.425027444,6.923495693,6.910218895,7.468895999,7.477823934,7.328378047,7.348245524,6.925686466,6.849979726,7.170239196
740,7.499205302,6.961187534,6.962676159,7.128804122,7.100327123,7.318998256,7.239575936,7.46754162,6.837821568,7.13770316,6.855998799,7.276076742,6.899683892,7.234990973,7.199523659
741,7.377627784,7.480657315,6.928019442,7.320861344,7.184634577,7.281715877,7.108592525,6.93990766,7.454165128,7.323442857,7.435796281,7.154532385,7.155779239,7.046122175,6.93208266
742,7.3307839,7.460190678,6.912529898,7.23343926,7.480297765,6.983970811,7.517036312,7.027823611,6.970144135,7.276359786,7.036417071,7.179584154,7.506432482,7.264576538,7.319793125
743,7.314184128,7.129452967,7.029033645,7.422861308,7.311751131,7.013526085,7.515982749,6.963101367,7.137052787,7.50312623,7.399455388,7.332729363,7.481282539,6.928749272,7.36620197
744,6.931966678,7.423148016,7.401375903,6.939802911,7.454348665,7.33001604,7.540607668,7.343946493,7.439844317,7.125232228,6.999458842,7.061917841,7.176712654,7.485402801,7.297634453
745,6.944146734,7.046364087,7.272355558,7.396425392,7.11217528,6.980141153,7.501053367,7.249858057,7.345272364,7.292823055,7.326521829,7.121847589,7.333799755,7.317276824,6.808829661
746,7.413164035,7.14618545,7.254573252,7.426695526,7.362901851,7.16163171,7.046178068,7.174747975,7.055633601,7.455679156,7.287693465,7.227016175,6.99876839,7.300728706,7.229847106
747,7.372591207,6.971721649,7.327820326,7.508919967,7.436008335,6.867372377,7.120331882,7.206828708,7.134015088,7.313134846,6.965524328,7.359123909,7.173363823,7.365698977,7.089045716
748,7.039839654,7.125994949,7.375285593,7.324783895,7.015513078,7.379139542,7.264170352,6.961627697,7.141417111,7.374840561,6.940594441,7.456249011,7.406259435,7.046472294,7.479463379
749,7.406501864,6.955178955,7.11832595,6.891966778,7.472831428,7.353275234,6.986811176,7.33036938,7.138505443,7.170027682,6.933321651,7.416913888,7.356113902,7.258835931,7.160259665
